,0
438,"[1113.63000488 1121.30004883 1116.27001953 1118.38000488 1123.92004395
 1125.81994629 1128.32995605 1120.36999512 1123.5        1128.55004883]"
439,"[1122.19995117 1129.30004883 1113.56005859 1108.35998535 1110.10998535
 1103.52001953 1110.06005859 1114.80004883 1114.57995605 1131.5
 1135.17004395 1134.47998047 1142.05004883]"
440,"[1130.65002441 1122.14001465 1124.39001465 1121.83996582 1113.65002441
 1103.29003906 1108.19995117 1114.02001953 1103.22998047 1103.66003418
 1106.48999023 1095.73999023]"
441,"[1094.80004883 1111.08996582 1125.40002441 1127.43994141 1130.19995117
 1130.51000977 1130.56005859 1143.19995117 1161.67004395 1166.17004395
 1164.89001465 1164.07995605 1162.91003418 1173.47998047 1184.17004395]"
442,"[1183.81005859 1175.43005371 1181.93994141 1183.55004883 1170.33996582
 1177.23999023 1176.93994141 1181.76000977 1182.65002441 1178.56994629
 1173.81994629 1191.36999512 1190.32995605 1191.17004395 1190.25
 1177.06994629 1182.81005859 1189.23999023 1188.         1198.68005371
 1203.38000488]"
443,"[1205.7199707  1203.20996094 1194.19995117 1194.65002441 1205.44995117
 1209.56994629 1210.13000488 1204.92004395 1213.54003906 1213.44995117
 1213.55004883]"
444,"[1211.92004395 1202.07995605 1188.05004883 1183.73999023 1187.89001465
 1186.18994141 1190.25       1182.98999023 1187.69995117 1177.44995117
 1184.52001953 1195.97998047 1184.63000488 1175.41003418]"
445,"[1167.86999512 1163.75       1168.41003418 1174.06994629 1174.55004883
 1171.35998535 1181.27001953 1189.41003418 1193.18994141 1189.89001465
 1203.0300293 ]"
446,"[1201.7199707  1202.30004883 1191.98999023 1197.01000977 1205.30004883
 1206.14001465 1210.11999512 1210.33996582 1200.75       1201.58996582
 1184.16003418 1190.80004883 1200.19995117 1211.36999512 1203.59997559
 1210.41003418 1210.07995605 1210.4699707  1222.11999512 1225.31005859]"
447,"[1219.43005371 1207.01000977 1209.25       1200.07995605 1206.82995605
 1197.75       1188.06994629 1190.20996094 1189.65002441 1183.7800293 ]"
448,"[1171.70996094 1172.5300293  1171.42004395 1174.2800293  1165.35998535
 1181.41003418 1180.58996582 1172.92004395 1176.11999512 1181.39001465
 1184.06994629 1191.14001465]"
449,"[1181.19995117 1181.20996094 1187.76000977 1173.79003906 1162.05004883
 1142.61999512 1145.97998047 1152.7800293  1137.5        1159.94995117
 1152.11999512 1162.09997559 1151.82995605 1156.38000488 1143.2199707 ]"
450,"[1156.84997559 1162.16003418 1161.17004395 1175.65002441 1172.63000488
 1171.34997559 1178.83996582 1166.2199707  1171.10998535 1159.35998535
 1154.05004883 1165.68994141 1173.80004883 1185.56005859 1191.07995605
 1189.2800293  1193.85998535 1194.06994629 1190.01000977 1197.61999512
 1198.7800293 ]"
451,"[1191.5        1202.2199707  1204.29003906 1196.02001953 1197.51000977
 1197.26000977 1194.67004395 1200.93005371 1198.10998535 1200.81994629
 1203.91003418 1206.57995605 1210.95996094 1216.95996094]"
452,"[1216.09997559 1213.60998535 1213.88000488 1200.72998047 1191.56994629
 1190.68994141 1201.56994629 1199.84997559 1191.32995605 1194.43994141]"
453,"[1204.98999023 1194.93994141 1197.86999512 1211.85998535 1219.43994141
 1222.20996094 1223.29003906 1226.5        1227.92004395 1221.13000488
 1229.34997559]"
454,"[1235.19995117 1227.04003906 1233.68005371 1229.0300293  1231.16003418
 1236.79003906 1243.7199707  1234.18005371 1235.34997559 1244.11999512]"
455,"[1245.04003906 1235.85998535 1226.42004395 1223.13000488 1231.38000488
 1229.13000488 1237.81005859 1230.39001465 1233.86999512 1219.33996582
 1220.23999023 1219.02001953 1219.70996094 1221.72998047 1217.58996582
 1209.58996582 1212.36999512 1205.09997559]"
456,"[1212.2800293  1208.41003418 1220.32995605 1221.58996582 1218.02001953
 1233.39001465 1236.35998535 1231.67004395 1241.47998047 1240.56005859]"
457,"[1231.19995117 1227.16003418 1227.72998047 1237.91003418 1231.02001953
 1221.33996582 1210.19995117 1214.61999512 1215.29003906 1215.63000488
 1215.66003418 1216.89001465 1227.68005371 1228.81005859 1226.69995117
 1214.4699707  1196.39001465 1191.48999023 1195.90002441 1187.32995605
 1184.86999512]"
458,"[1177.68005371 1176.83996582 1186.56994629 1190.09997559 1178.14001465
 1195.76000977 1177.80004883 1179.58996582 1199.38000488 1196.54003906
 1191.38000488 1178.90002441 1198.41003418 1207.01000977 1202.76000977
 1214.76000977 1219.93994141 1220.14001465 1222.81005859]"
459,"[1218.58996582 1220.65002441 1230.95996094 1234.7199707  1233.76000977
 1229.01000977 1231.20996094 1242.80004883 1248.27001953 1254.84997559
 1261.22998047 1265.60998535 1268.25      ]"
460,"[1257.45996094 1257.47998047 1249.47998047 1264.67004395 1265.07995605
 1262.08996582 1263.69995117 1257.36999512 1255.83996582 1259.36999512
 1260.43005371 1267.43005371 1272.73999023]"
461,"[1270.93994141 1267.31994629 1259.92004395 1259.61999512 1262.79003906
 1268.11999512 1268.66003418 1256.54003906 1258.17004395 1254.42004395
 1248.29003906 1268.80004883 1273.45996094 1273.47998047 1285.44995117
 1290.15002441 1289.68994141 1294.18005371]"
462,"[1286.06005859 1287.60998535 1282.93005371 1277.93005371 1285.04003906
 1261.48999023 1263.81994629 1266.85998535 1264.68005371 1273.82995605
 1283.7199707  1285.18994141]"
463,"[1280.07995605 1282.45996094 1270.83996582 1264.0300293  1265.02001953
 1254.7800293  1265.65002441 1263.7800293  1266.98999023 1262.85998535
 1275.5300293  1280.         1289.38000488 1287.23999023 1283.0300293
 1292.67004395]"
464,"[1287.79003906 1289.43005371 1294.11999512 1280.66003418 1291.23999023
 1289.14001465 1287.22998047 1278.26000977 1275.88000488 1278.4699707
 1272.22998047 1281.42004395 1284.13000488 1297.47998047 1303.02001953
 1305.32995605 1307.25      ]"
465,"[1305.07995605 1297.22998047 1305.04003906 1301.67004395 1302.94995117
 1301.60998535 1293.22998047 1302.89001465 1300.25       1294.86999512
 1297.81005859 1305.93005371 1311.56005859]"
466,"[1309.04003906 1295.5        1296.61999512 1286.56994629 1288.11999512
 1289.11999512 1285.32995605 1307.2800293  1309.93005371 1311.45996094
 1311.2800293  1308.10998535 1301.73999023 1305.41003418 1309.7199707
 1310.60998535 1305.18994141 1313.20996094 1308.11999512 1312.25
 1325.76000977]"
467,"[1324.66003418 1325.14001465 1322.84997559 1305.92004395 1291.23999023
 1294.5        1292.07995605 1270.31994629 1261.81005859 1267.0300293 ]"
468,"[1262.06994629 1256.57995605 1258.56994629 1272.88000488 1280.16003418
 1259.86999512 1270.08996582 1285.70996094 1288.2199707  1265.29003906
 1263.84997559 1256.15002441 1257.93005371 1252.30004883 1237.43994141
 1223.68994141]"
469,"[1230.04003906 1256.16003418 1251.54003906 1240.13000488 1240.11999512
 1252.19995117 1245.59997559 1244.5        1250.56005859 1239.19995117
 1246.         1272.86999512 1270.19995117 1280.18994141]"
470,"[1270.91003418 1274.07995605 1265.47998047 1267.33996582 1272.43005371
 1258.59997559 1242.2800293  1236.19995117 1234.48999023 1236.85998535]"
471,"[1259.81005859 1249.13000488 1240.29003906 1260.91003418 1268.88000488
 1268.40002441 1263.19995117 1278.55004883 1276.66003418 1270.92004395
 1277.41003418 1280.27001953 1279.35998535]"
472,"[1275.77001953 1271.47998047 1265.94995117 1271.81005859 1266.73999023
 1268.20996094 1285.57995605 1295.43005371 1297.47998047 1302.30004883]"
473,"[1297.52001953 1298.81994629 1292.98999023 1296.06005859 1295.08996582
 1301.7800293  1304.2800293  1305.36999512 1303.81994629 1311.01000977
 1313.25      ]"
474,"[1300.26000977 1294.02001953 1298.92004395 1299.54003906 1313.
 1318.06994629 1316.2800293  1319.66003418 1321.18005371 1317.64001465
 1325.18005371 1318.0300293  1314.7800293  1326.36999512 1336.34997559
 1336.58996582 1338.88000488 1335.84997559 1331.31994629 1334.10998535
 1350.19995117]"
475,"[1353.2199707  1349.58996582 1350.66003418 1353.42004395 1349.94995117
 1362.82995605 1365.61999512 1369.06005859 1364.05004883 1365.80004883
 1366.95996094 1368.59997559 1377.02001953 1377.38000488 1382.2199707
 1389.07995605]"
476,"[1377.33996582 1377.93005371 1377.93994141 1367.81005859 1367.33996582
 1364.30004883 1379.7800293  1382.83996582 1385.7199707  1378.32995605
 1380.90002441 1384.42004395 1393.2199707  1396.56994629 1399.76000977]"
477,"[1401.19995117 1400.5        1402.81005859 1406.08996582 1400.94995117
 1381.95996094 1386.7199707  1399.47998047 1400.63000488 1396.70996094
 1409.11999512 1414.76000977 1412.90002441 1407.29003906 1409.83996582
 1413.04003906 1411.56005859 1413.20996094 1425.48999023 1427.08996582]"
478,"[1422.47998047 1425.55004883 1423.5300293  1418.30004883 1410.76000977
 1416.90002441 1426.83996582 1424.72998047 1418.30004883 1416.59997559
 1418.33996582 1409.70996094 1412.83996582 1412.10998535 1414.84997559
 1423.81994629 1430.72998047 1431.90002441]"
479,"[1430.61999512 1426.36999512 1430.5        1422.94995117 1427.98999023
 1440.13000488 1423.90002441 1422.18005371 1420.61999512 1428.81994629
 1438.23999023 1445.93994141 1448.39001465]"
480,"[1446.98999023 1448.         1450.02001953 1448.31005859 1438.06005859
 1433.36999512 1444.26000977 1455.30004883 1456.81005859 1455.54003906
 1459.68005371 1457.63000488 1456.38000488 1451.18994141 1449.36999512
 1399.04003906 1406.81994629 1403.17004395 1387.17004395]"
481,"[1374.11999512 1395.41003418 1391.9699707  1401.89001465 1402.83996582
 1406.59997559 1377.94995117 1387.17004395 1392.2800293  1386.94995117
 1402.06005859 1410.93994141 1435.04003906 1434.54003906 1436.10998535
 1437.5       ]"
482,"[1428.60998535 1417.22998047 1422.5300293  1420.85998535 1424.55004883
 1437.77001953 1439.36999512 1443.76000977 1444.60998535 1448.39001465
 1438.86999512 1447.80004883 1452.84997559 1468.32995605 1471.47998047
 1472.5        1470.72998047 1484.34997559]"
483,"[1480.93005371 1480.41003418 1495.42004395 1494.25       1494.06994629
 1482.36999512 1486.30004883 1495.92004395 1502.39001465 1505.61999512
 1509.47998047 1507.7199707  1512.57995605]"
484,"[1491.4699707  1505.84997559 1503.15002441 1501.18994141 1514.14001465
 1512.75       1522.75       1525.09997559 1524.11999512 1522.2800293
 1507.51000977 1515.72998047 1518.10998535 1530.22998047 1530.61999512
 1536.33996582 1539.18005371]"
485,"[1530.94995117 1517.38000488 1490.7199707  1507.67004395 1509.11999512
 1493.         1515.67004395 1522.9699707  1532.91003418 1531.05004883
 1533.69995117]"
486,"[1512.83996582 1522.18994141 1502.56005859 1497.73999023 1492.89001465
 1506.33996582 1505.70996094 1503.34997559 1519.43005371 1524.86999512
 1525.40002441 1530.43994141 1531.84997559]"
487,"[1510.11999512 1518.76000977 1547.69995117 1552.5        1549.52001953
 1549.36999512 1546.17004395 1553.07995605 1534.09997559 1541.56994629
 1511.04003906 1518.08996582 1482.66003418 1458.94995117 1473.91003418
 1455.27001953 1465.81005859 1472.19995117 1433.06005859]"
488,"[1467.67004395 1476.70996094 1497.48999023 1453.08996582 1453.64001465
 1452.92004395 1426.54003906 1406.69995117 1411.27001953 1445.93994141]"
489,"[1445.55004883 1447.11999512 1464.06994629 1462.5        1479.36999512
 1466.79003906 1432.35998535 1463.76000977 1457.64001465 1473.98999023
 1489.42004395]"
490,"[1472.29003906 1478.55004883 1453.55004883 1451.69995117 1471.48999023
 1471.56005859 1483.94995117 1484.25       1476.65002441 1519.7800293
 1529.0300293  1518.75      ]"
491,"[1525.75       1517.72998047 1517.20996094 1525.42004395 1531.38000488
 1526.75       1547.04003906 1546.63000488 1539.58996582 1542.83996582
 1557.58996582 1552.57995605 1565.15002441]"
492,"[1562.4699707  1554.41003418 1561.80004883 1548.70996094 1538.5300293
 1541.23999023 1540.07995605 1500.63000488 1506.32995605 1519.58996582]"
493,"[1515.88000488 1514.40002441 1535.2800293  1540.97998047 1531.02001953
 1549.38000488 1508.43994141 1509.65002441 1502.17004395 1520.27001953
 1475.61999512 1474.77001953 1453.69995117 1439.18005371]"
494,"[1481.05004883 1470.57995605 1451.15002441 1458.73999023 1433.27001953
 1439.69995117 1416.77001953 1440.69995117 1407.2199707  1428.22998047
 1469.02001953 1469.7199707  1481.14001465 1472.42004395 1462.79003906
 1485.01000977 1507.33996582 1504.66003418 1515.95996094]"
495,"[1477.65002441 1486.58996582 1488.41003418 1467.94995117 1445.90002441
 1454.97998047 1453.         1460.11999512 1484.45996094 1496.44995117
 1497.66003418 1476.27001953 1478.48999023 1468.35998535 1447.16003418
 1447.16003418 1411.63000488]"
496,"[1416.18005371 1390.18994141 1409.13000488 1420.32995605 1401.02001953
 1416.25       1380.94995117 1373.19995117 1333.25       1325.18994141
 1310.5       ]"
497,"[1338.59997559 1352.06994629 1330.60998535 1353.95996094 1362.30004883
 1355.81005859 1378.55004883 1395.42004395 1380.81994629 1336.64001465]"
498,"[1326.44995117 1336.91003418 1331.29003906 1339.13000488 1348.85998535
 1367.20996094 1348.85998535 1349.98999023 1348.7800293  1360.0300293
 1342.5300293  1353.10998535 1371.80004883 1381.29003906]"
499,"[1380.02001953 1367.68005371 1330.63000488 1331.33996582 1326.75
 1333.69995117 1304.33996582 1293.36999512 1273.36999512 1320.65002441
 1308.77001953 1315.47998047 1288.14001465 1276.59997559]"
500,"[1330.73999023 1298.42004395 1329.51000977 1349.88000488 1352.98999023
 1341.13000488 1325.76000977 1315.2199707  1322.69995117 1370.18005371]"
501,"[1367.5300293  1369.31005859 1370.40002441 1372.54003906 1365.54003906
 1354.48999023 1360.55004883 1332.82995605 1328.31994629 1334.43005371
 1364.70996094 1365.56005859]"
502,"[1390.32995605 1388.17004395 1375.93994141 1379.93005371 1388.81994629
 1397.83996582 1396.36999512 1390.93994141 1385.58996582 1409.33996582
 1413.90002441 1407.48999023 1418.26000977]"
503,"[1392.56994629 1397.68005371 1388.2800293  1403.57995605 1403.04003906
 1408.66003418 1423.56994629 1425.34997559 1426.63000488 1413.40002441]"
504,"[1390.70996094 1394.34997559 1375.93005371 1385.34997559 1390.83996582
 1398.26000977 1400.38000488 1385.67004395 1377.65002441 1377.19995117
 1404.05004883 1360.68005371 1361.76000977 1358.43994141 1335.48999023]"
505,"[1339.86999512 1360.0300293  1360.14001465 1350.93005371 1337.81005859
 1342.82995605 1317.93005371 1318.         1314.29003906 1321.9699707
 1283.15002441 1278.38000488 1280.         1284.91003418 1261.52001953
 1262.90002441]"
506,"[1252.31005859 1273.69995117 1244.68994141 1253.39001465 1239.48999023
 1228.30004883 1214.91003418 1245.35998535 1260.31994629 1260.68005371
 1260.         1277.         1282.18994141]"
507,"[1252.54003906 1257.76000977 1234.36999512 1263.19995117 1284.26000977
 1267.38000488 1260.31005859 1249.01000977 1284.88000488 1289.18994141
 1266.06994629 1296.31994629 1305.31994629]"
508,"[1289.58996582 1285.82995605 1292.93005371 1298.19995117 1278.59997559
 1266.68994141 1274.54003906 1277.7199707  1292.19995117 1266.83996582
 1271.51000977 1281.66003418 1300.68005371 1282.82995605 1277.57995605
 1274.97998047 1236.82995605 1242.31005859]"
509,"[1267.79003906 1224.51000977 1232.04003906 1249.05004883 1251.69995117
 1192.69995117 1213.59997559 1156.39001465 1206.51000977 1255.07995605
 1207.08996582 1188.2199707  1185.86999512 1209.18005371 1213.27001953
 1106.42004395 1166.35998535 1161.06005859 1114.2800293  1099.22998047
 1056.89001465]"
510,"[ 996.22998047  984.94000244  909.91998291  899.2199707  1003.34997559
  998.01000977  907.84002686  946.42999268  940.54998779  985.40002441
  955.04998779  896.7800293   908.10998535  876.77001953  848.91998291]"
511,"[ 940.51000977  930.09002686  954.09002686  968.75        966.29998779
 1005.75        952.77001953  904.88000488  930.98999023  919.21002197
  898.95001221  852.29998779  911.28997803  873.28997803  850.75
  859.11999512  806.58001709  752.44000244]"
512,"[800.0300293  851.80999756 857.39001465 887.67999268 896.23999023
 816.21002197 848.80999756 870.73999023 845.2199707  876.07000732
 909.70001221]"
513,"[888.66998291 899.23999023 873.59002686 879.72998047 868.57000732
 913.17999268 904.41998291 885.2800293  887.88000488 871.63000488
 863.15997314 868.15002441 872.79998779 869.41998291 890.64001465
 903.25       931.79998779]"
514,"[927.45001221 934.70001221 906.65002441 909.72998047 890.34997559
 870.26000977 871.78997803 842.61999512 843.73999023 850.11999512]"
515,"[805.2199707  840.23999023 827.5        831.95001221 836.57000732
 845.71002197 874.09002686 845.14001465 825.88000488 825.44000244]"
516,"[838.51000977 832.22998047 845.84997559 868.59997559 869.89001465
 827.15997314 833.73999023 835.19000244 826.84002686 789.16998291
 788.41998291 778.94000244 770.04998779 743.33001709]"
517,"[773.14001465 764.90002441 752.83001709 735.09002686 700.82000732
 696.33001709 712.86999512 682.54998779 683.38000488 676.5300293
 719.59997559 721.35998535 750.73999023 756.54998779 753.89001465
 778.11999512 794.34997559 784.03997803 768.53997803 822.91998291]"
518,"[806.11999512 813.88000488 832.85998535 815.94000244 787.5300293
 797.86999512 811.08001709 834.38000488 842.5        835.47998047
 815.54998779 825.15997314 856.55999756 858.72998047 841.5
 852.05999756 865.29998779 869.59997559]"
519,"[832.39001465 850.08001709 843.54998779 851.91998291 866.22998047
 857.51000977 855.15997314 873.64001465 872.80999756 877.52001953
 907.23999023 903.79998779 919.5300293  907.39001465]"
520,"[929.22998047 909.23999023 908.34997559 883.91998291 893.07000732
 882.88000488 909.71002197 908.13000488 903.4699707  888.33001709
 887.         910.33001709 893.05999756 906.83001709 919.14001465
 942.86999512]"
521,"[944.73999023 931.76000977 942.46002197 940.09002686 939.14001465
 942.42999268 939.15002441 944.89001465 946.21002197 923.7199707
 911.9699707  910.71002197 918.36999512 921.22998047 893.03997803
 895.09997559]"
522,"[900.94000244 920.26000977 918.90002441 927.22998047 919.32000732
 923.33001709 896.41998291 898.7199707  881.0300293  879.55999756
 882.67999268 879.13000488 901.04998779 905.84002686 932.67999268
 940.73999023 940.38000488]"
523,"[ 951.13000488  954.58001709  954.07000732  976.28997803  979.26000977
  982.17999268  979.61999512  975.15002441  986.75        987.47998047
 1002.63000488]"
524,"[1005.65002441 1002.7199707   997.08001709 1010.47998047 1007.09997559
  994.34997559 1005.80999756 1012.72998047 1004.09002686  979.72998047
  989.66998291  996.46002197 1007.36999512 1026.13000488 1025.56994629
 1028.         1028.11999512]"
525,"[1030.97998047 1028.93005371 1020.61999512  998.03997803  994.75
 1003.23999023 1016.40002441 1025.39001465 1033.36999512 1044.14001465
 1042.72998047 1049.33996582 1052.63000488 1068.76000977 1065.48999023
 1068.30004883 1064.66003418 1071.66003418]"
526,"[1060.86999512 1050.7800293  1044.38000488 1062.97998047 1060.60998535
 1057.07995605 1029.84997559 1025.20996094 1040.45996094 1054.7199707
 1057.57995605 1065.47998047 1071.48999023 1076.18994141 1073.18994141
 1092.02001953 1096.56005859 1087.68005371 1097.91003418]"
527,"[1091.06005859 1081.40002441 1092.91003418 1079.59997559 1066.94995117
 1063.41003418 1042.63000488 1066.10998535 1036.18994141 1042.88000488]"
528,"[1045.41003418 1046.5        1066.63000488 1069.30004883 1093.07995605
 1093.01000977 1098.51000977 1087.23999023 1093.47998047 1109.30004883]"
529,"[1110.31994629 1109.80004883 1094.90002441 1091.38000488 1106.23999023
 1105.65002441 1110.63000488 1091.48999023 1095.63000488 1108.85998535
 1109.23999023 1099.92004395 1105.97998047 1103.25       1091.93994141
 1095.94995117 1102.34997559 1106.41003418 1114.10998535]"
530,"[1107.93005371 1109.18005371 1096.07995605 1102.4699707  1114.05004883
 1118.02001953 1120.58996582 1126.47998047 1127.7800293  1126.19995117
 1126.42004395 1115.09997559 1132.98999023 1136.52001953 1137.14001465
 1141.68994141 1144.97998047 1146.97998047]"
531,"[1136.2199707  1145.68005371 1148.45996094 1136.0300293  1150.22998047
 1138.04003906 1116.47998047 1091.76000977 1096.7800293  1092.17004395
 1097.5        1084.5300293 ]"
532,"[1073.86999512 1089.18994141 1103.31994629 1097.2800293  1063.10998535
 1066.18994141 1056.73999023 1070.52001953 1068.13000488 1078.4699707
 1075.51000977 1094.86999512 1099.51000977 1106.75      ]"
533,"[1109.17004395 1108.01000977 1094.59997559 1105.23999023 1102.93994141
 1104.48999023 1115.70996094 1118.31005859 1118.79003906 1122.9699707
 1138.69995117 1138.5        1140.44995117 1145.60998535 1150.23999023
 1149.98999023]"
534,"[1150.51000977 1159.45996094 1166.20996094 1165.82995605 1159.90002441
 1165.81005859 1174.17004395 1167.7199707  1165.72998047 1166.58996582
 1173.2199707  1173.27001953 1169.43005371 1178.09997559 1187.43994141]"
535,"[1189.43994141 1182.44995117 1186.43994141 1194.36999512 1196.47998047
 1197.30004883 1210.65002441 1211.67004395 1192.13000488 1197.52001953
 1207.17004395 1205.93994141 1208.67004395 1217.2800293 ]"
536,"[1212.05004883 1183.70996094 1191.35998535 1206.7800293  1186.68994141
 1202.26000977 1173.59997559 1165.86999512 1128.15002441 1110.88000488]"
537,"[1159.72998047 1155.79003906 1171.67004395 1157.43994141 1135.68005371
 1136.93994141 1120.80004883 1115.05004883 1071.58996582 1087.68994141
 1073.65002441 1074.0300293  1067.94995117]"
538,"[1103.06005859 1089.41003418 1070.70996094 1098.38000488 1102.82995605
 1064.88000488 1050.4699707  1062.         1055.68994141 1086.83996582
 1091.59997559 1089.63000488 1115.22998047 1114.60998535 1116.04003906
 1117.51000977]"
539,"[1113.19995117 1095.31005859 1092.04003906 1073.68994141 1076.76000977
 1074.56994629 1041.23999023 1030.70996094 1027.36999512 1022.58001709]"
540,"[1028.06005859 1060.27001953 1070.25       1077.95996094 1078.75
 1095.33996582 1095.17004395 1096.47998047 1064.88000488 1071.25
 1083.47998047 1069.58996582 1093.67004395 1102.66003418 1115.01000977
 1113.83996582 1106.13000488 1101.5300293  1101.59997559 1125.85998535]"
541,"[1120.45996094 1127.23999023 1125.81005859 1121.64001465 1127.79003906
 1121.06005859 1089.4699707  1083.60998535 1079.25       1079.38000488]"
542,"[1092.54003906 1094.16003418 1075.63000488 1071.68994141 1067.35998535
 1051.86999512 1055.32995605 1047.2199707  1064.58996582 1048.92004395]"
543,"[1049.32995605 1080.29003906 1090.09997559 1104.51000977 1091.83996582
 1098.86999512 1104.18005371 1109.55004883 1121.90002441 1121.09997559
 1125.06994629 1124.66003418 1125.58996582 1142.70996094]"
544,"[1139.7800293  1134.2800293  1124.82995605 1148.67004395 1142.16003418
 1147.69995117 1144.72998047 1141.19995117 1146.23999023 1137.0300293
 1160.75       1159.9699707  1158.06005859 1165.15002441 1165.31994629]"
545,"[1169.77001953 1178.09997559 1173.81005859 1176.18994141 1184.70996094
 1165.90002441 1178.17004395 1180.26000977 1183.07995605 1185.61999512
 1185.64001465 1182.44995117 1183.7800293  1183.26000977 1184.38000488
 1193.56994629 1197.95996094 1221.06005859]"
546,"[1225.84997559 1223.25       1213.40002441 1218.70996094 1213.54003906
 1199.20996094 1197.75       1178.33996582 1178.58996582 1196.68994141
 1199.72998047 1197.83996582 1180.72998047 1198.34997559 1189.40002441
 1187.76000977 1180.55004883]"
547,"[1206.06994629 1221.5300293  1224.70996094 1223.11999512 1223.75
 1228.2800293  1233.         1240.40002441 1240.45996094 1241.58996582
 1235.22998047 1242.86999512 1243.91003418 1247.07995605 1254.59997559]"
548,"[1258.83996582 1256.77001953 1257.54003906 1258.51000977 1259.7800293
 1257.88000488 1257.64001465 1271.86999512 1270.19995117 1276.56005859
 1273.84997559 1271.5        1269.75       1274.47998047 1285.95996094
 1283.76000977 1293.23999023]"
549,"[1295.02001953 1281.92004395 1280.26000977 1283.34997559 1290.83996582
 1291.18005371 1296.63000488 1299.54003906 1276.33996582 1286.11999512
 1307.58996582 1304.0300293  1307.09997559 1310.86999512 1319.05004883
 1324.56994629 1320.88000488 1321.86999512 1329.15002441 1332.31994629]"
550,"[1328.01000977 1336.31994629 1340.43005371 1343.01000977 1315.43994141
 1307.40002441 1306.09997559 1319.88000488 1327.2199707  1306.32995605
 1308.43994141 1330.9699707  1321.15002441 1310.13000488 1321.81994629
 1320.02001953 1295.10998535 1304.2800293  1296.39001465 1281.86999512
 1256.88000488]"
551,"[1273.7199707  1279.20996094 1298.38000488 1293.77001953 1297.54003906
 1309.66003418 1313.80004883 1310.18994141 1319.43994141 1328.26000977
 1325.82995605 1332.41003418 1332.86999512 1332.63000488 1335.54003906]"
552,"[1333.51000977 1328.17004395 1324.45996094 1314.16003418 1314.41003418
 1314.52001953 1319.68005371 1305.14001465 1312.61999512 1330.35998535
 1337.38000488 1335.25       1347.23999023 1355.66003418 1360.47998047
 1363.60998535]"
553,"[1361.2199707  1356.61999512 1347.31994629 1335.09997559 1340.19995117
 1346.29003906 1357.16003418 1342.07995605 1348.65002441 1337.77001953
 1329.4699707 ]"
554,"[1328.97998047 1340.68005371 1343.59997559 1333.27001953 1317.36999512
 1316.2800293  1320.4699707  1325.68994141 1331.09997559 1345.19995117
 1314.55004883 1312.93994141 1300.16003418 1286.17004395 1284.93994141
 1279.56005859 1289.         1270.97998047 1271.82995605]"
555,"[1287.86999512 1265.42004395 1267.64001465 1271.5        1278.35998535
 1295.52001953 1287.14001465 1283.5        1268.44995117 1280.09997559
 1296.67004395 1307.41003418 1320.64001465 1339.67004395 1337.88000488
 1339.2199707  1353.2199707 ]"
556,"[1343.80004883 1319.48999023 1313.64001465 1317.7199707  1308.86999512
 1316.14001465 1305.43994141 1326.72998047 1325.83996582 1343.80004883
 1345.02001953 1337.43005371 1331.93994141 1304.89001465 1300.67004395
 1292.2800293  1286.93994141 1254.05004883 1260.33996582 1200.06994629
 1199.38000488]"
557,"[1119.45996094 1172.5300293  1120.76000977 1172.64001465 1178.81005859
 1204.48999023 1192.76000977 1193.89001465 1140.65002441 1123.5300293
 1123.81994629 1162.34997559 1177.59997559 1159.27001953 1176.80004883
 1210.07995605 1212.92004395 1218.89001465]"
558,"[1204.42004395 1173.9699707  1165.23999023 1198.61999512 1185.90002441
 1154.22998047 1162.27001953 1172.86999512 1188.68005371 1209.10998535
 1216.01000977]"
559,"[1204.08996582 1202.08996582 1166.76000977 1129.56005859 1136.43005371
 1162.94995117 1175.38000488 1151.06005859 1160.40002441 1131.42004395]"
560,"[1099.22998047 1123.94995117 1144.0300293  1164.9699707  1155.45996094
 1194.89001465 1195.54003906 1207.25       1203.66003418 1224.57995605]"
561,"[1200.85998535 1225.38000488 1209.88000488 1215.39001465 1238.25
 1254.18994141 1229.05004883 1242.         1284.58996582 1285.08996582]"
562,"[1253.30004883 1218.2800293  1237.90002441 1261.15002441 1253.22998047
 1261.11999512 1275.92004395 1229.09997559 1239.69995117 1263.84997559
 1251.7800293  1257.81005859 1236.91003418 1216.13000488 1215.65002441
 1192.97998047 1188.04003906 1161.79003906]"
563,"[1158.67004395 1192.55004883 1195.18994141 1246.95996094 1244.57995605
 1244.2800293  1257.07995605 1258.4699707  1261.01000977 1234.34997559]"
564,"[1255.18994141 1236.4699707  1225.72998047 1211.81994629 1215.75
 1219.66003418 1205.34997559 1241.30004883 1243.7199707  1254.
 1265.32995605 1265.43005371 1249.64001465 1263.02001953 1257.59997559
 1277.06005859 1277.30004883 1281.06005859 1277.81005859 1280.69995117
 1292.07995605]"
565,"[1292.47998047 1295.5        1289.08996582 1293.67004395 1308.04003906
 1314.5        1315.38000488 1316.         1314.65002441 1326.06005859
 1318.43005371 1316.32995605 1313.01000977 1312.41003418 1324.08996582
 1325.54003906 1344.90002441 1344.32995605 1347.05004883 1349.95996094
 1351.94995117]"
566,"[1342.64001465 1351.77001953 1350.5        1343.22998047 1358.04003906
 1361.22998047 1362.20996094 1357.66003418 1363.45996094 1365.73999023]"
