seed,sample_id,family,persistence,pooled_delta,acf_r_lag1,acf_abs_r_lag1,oos_corr,directional_accuracy,strategy_edge,strategy_sharpe
88,markov_signs_p0.75,markov_signs,0.75,0.18335219304664738,0.2873584427495413,0.13898536324241687,0.32285477498183457,0.6973947895791583,0.2501612897828062,5.396377105270397
88,markov_signs_p0.85,markov_signs,0.85,0.30368516414914415,0.41396933074987724,0.13898536324241687,0.4306750025238423,0.8376753507014028,0.37685521586030907,8.788967569738706
88,markov_signs_p0.90,markov_signs,0.9,0.2784419974881128,0.42846382863983284,0.13898536324241687,0.4451803625027487,0.8517034068136272,0.38491813680352194,9.050591024301806
89,real_eval,real,,0.1317761412801271,-0.07835389741745656,0.19447044966151855,-0.08032455181242981,0.4789579158316633,-0.030284686106198184,-0.5680309409293465
89,iid_signs,iid_signs,,0.07663016075708631,-0.044265915018200326,0.19447044966151855,0.028210055703237417,0.48897795591182364,0.02499188776945345,0.46910693797368735
89,markov_signs_p0.65,markov_signs,0.65,0.22641335688779438,0.19973145161831027,0.19447044966151855,0.12911593793492998,0.5871743486973948,0.08652250018417428,1.6300269371796674
89,markov_signs_p0.75,markov_signs,0.75,0.2984677357732907,0.2895193524151089,0.19447044966151855,0.28124824183459984,0.627254509018036,0.1870786098673123,3.6051957054289905
89,markov_signs_p0.85,markov_signs,0.85,0.5691236557466779,0.4669752121745209,0.19447044966151855,0.444718131110745,0.7955911823647295,0.3756679133638925,7.854366670525266
89,markov_signs_p0.90,markov_signs,0.9,0.5911421595481962,0.5023385543456167,0.19447044966151855,0.49992095685507987,0.8557114228456913,0.43658280706500135,9.572018761319969
90,real_eval,real,,0.045485515255168765,-0.06614956792826239,0.07791924972155238,0.04729120551398072,0.4789579158316633,0.0017799956887348195,0.045914515230895216
90,iid_signs,iid_signs,,0.05986112828519868,0.00668294994269652,0.07791924972155238,0.02000971682355902,0.48096192384769537,0.0023522894979220855,0.06074813082280126
