run_idx,synthetic_pct,mae,dataset,k,variant,source_file
18,90,0.0751270800828933,GOOG,K11,authors,results/tatr/goog/k11/authors/results_matrix.csv
19,90,0.2857986390590668,GOOG,K11,authors,results/tatr/goog/k11/authors/results_matrix.csv
20,90,0.0318919532001018,GOOG,K11,authors,results/tatr/goog/k11/authors/results_matrix.csv
21,90,0.0629882961511612,GOOG,K11,authors,results/tatr/goog/k11/authors/results_matrix.csv
22,90,0.0726382434368133,GOOG,K11,authors,results/tatr/goog/k11/authors/results_matrix.csv
23,90,0.2382484823465347,GOOG,K11,authors,results/tatr/goog/k11/authors/results_matrix.csv
24,90,0.0414858758449554,GOOG,K11,authors,results/tatr/goog/k11/authors/results_matrix.csv
25,90,0.273402988910675,GOOG,K11,authors,results/tatr/goog/k11/authors/results_matrix.csv
26,90,0.2294797748327255,GOOG,K11,authors,results/tatr/goog/k11/authors/results_matrix.csv
27,90,0.0688696876168251,GOOG,K11,authors,results/tatr/goog/k11/authors/results_matrix.csv
28,90,0.0804913640022277,GOOG,K11,authors,results/tatr/goog/k11/authors/results_matrix.csv
29,90,0.2796117663383484,GOOG,K11,authors,results/tatr/goog/k11/authors/results_matrix.csv
0,100,0.0617835707962513,GOOG,K11,authors,results/tatr/goog/k11/authors/results_matrix.csv
1,100,0.0475380569696426,GOOG,K11,authors,results/tatr/goog/k11/authors/results_matrix.csv
2,100,0.048404075205326,GOOG,K11,authors,results/tatr/goog/k11/authors/results_matrix.csv
3,100,0.0484829731285572,GOOG,K11,authors,results/tatr/goog/k11/authors/results_matrix.csv
4,100,0.1196547150611877,GOOG,K11,authors,results/tatr/goog/k11/authors/results_matrix.csv
5,100,0.2519568204879761,GOOG,K11,authors,results/tatr/goog/k11/authors/results_matrix.csv
6,100,0.0954305380582809,GOOG,K11,authors,results/tatr/goog/k11/authors/results_matrix.csv
7,100,0.0644154101610183,GOOG,K11,authors,results/tatr/goog/k11/authors/results_matrix.csv
8,100,0.1063337251543998,GOOG,K11,authors,results/tatr/goog/k11/authors/results_matrix.csv
9,100,0.2883840799331665,GOOG,K11,authors,results/tatr/goog/k11/authors/results_matrix.csv
10,100,0.0466111674904823,GOOG,K11,authors,results/tatr/goog/k11/authors/results_matrix.csv
11,100,0.0906707122921943,GOOG,K11,authors,results/tatr/goog/k11/authors/results_matrix.csv
12,100,0.080073133111,GOOG,K11,authors,results/tatr/goog/k11/authors/results_matrix.csv
13,100,0.255478948354721,GOOG,K11,authors,results/tatr/goog/k11/authors/results_matrix.csv
14,100,0.0459620058536529,GOOG,K11,authors,results/tatr/goog/k11/authors/results_matrix.csv
15,100,0.2776106595993042,GOOG,K11,authors,results/tatr/goog/k11/authors/results_matrix.csv
16,100,0.1984803229570388,GOOG,K11,authors,results/tatr/goog/k11/authors/results_matrix.csv
17,100,0.0624517500400543,GOOG,K11,authors,results/tatr/goog/k11/authors/results_matrix.csv
18,100,0.2064569592475891,GOOG,K11,authors,results/tatr/goog/k11/authors/results_matrix.csv
19,100,0.2818242907524109,GOOG,K11,authors,results/tatr/goog/k11/authors/results_matrix.csv
20,100,0.0510100312530994,GOOG,K11,authors,results/tatr/goog/k11/authors/results_matrix.csv
21,100,0.0917261987924575,GOOG,K11,authors,results/tatr/goog/k11/authors/results_matrix.csv
22,100,0.0512867383658885,GOOG,K11,authors,results/tatr/goog/k11/authors/results_matrix.csv
23,100,0.2807573676109314,GOOG,K11,authors,results/tatr/goog/k11/authors/results_matrix.csv
24,100,0.0594561658799648,GOOG,K11,authors,results/tatr/goog/k11/authors/results_matrix.csv
25,100,0.0572557039558887,GOOG,K11,authors,results/tatr/goog/k11/authors/results_matrix.csv
26,100,0.151271253824234,GOOG,K11,authors,results/tatr/goog/k11/authors/results_matrix.csv
27,100,0.2519364058971405,GOOG,K11,authors,results/tatr/goog/k11/authors/results_matrix.csv
28,100,0.0716392397880554,GOOG,K11,authors,results/tatr/goog/k11/authors/results_matrix.csv
29,100,0.1789560616016388,GOOG,K11,authors,results/tatr/goog/k11/authors/results_matrix.csv
0,0,0.0117194075137376,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
1,0,0.0126294018700718,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
2,0,0.0120262829586863,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
3,0,0.0118029909208416,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
4,0,0.0113150151446461,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
5,0,0.0107350284233689,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
6,0,0.0123489014804363,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
7,0,0.0116949249058961,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
8,0,0.0130327874794602,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
9,0,0.0116347959265112,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
10,0,0.0123698944225907,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
11,0,0.0114408722147345,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
12,0,0.0113568492233753,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
13,0,0.0116142565384507,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
14,0,0.0114447483792901,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
15,0,0.0113920653238892,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
16,0,0.0119669651612639,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
17,0,0.0131466956809163,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
18,0,0.0114828217774629,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
19,0,0.0115588754415512,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
20,0,0.0110718021169304,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
21,0,0.0118216723203659,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
22,0,0.0109559278935194,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
23,0,0.0116211511194705,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
24,0,0.0122863063588738,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
25,0,0.0125863896682858,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
26,0,0.0116436714306473,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
27,0,0.0130599364638328,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
28,0,0.0121449744328856,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
29,0,0.011757668107748,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
0,10,0.0172383338212966,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
1,10,0.0284650065004825,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
2,10,0.0163091775029897,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
3,10,0.0175843928009271,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
4,10,0.0148951997980475,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
5,10,0.016045369207859,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
6,10,0.0164969526231288,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
7,10,0.0194977708160877,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
8,10,0.0146937081590294,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
9,10,0.0212865062057971,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
10,10,0.0152616994455456,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
11,10,0.0158070921897888,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
12,10,0.0231265295296907,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
13,10,0.0162963736802339,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
14,10,0.0163773614913225,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
15,10,0.0216836873441934,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
16,10,0.0148010794073343,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
17,10,0.0155229959636926,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
18,10,0.0142604550346732,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
19,10,0.0200674291700124,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
20,10,0.0164161920547485,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
21,10,0.0329325646162033,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
22,10,0.0183695834130048,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
23,10,0.0148419700562953,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
24,10,0.0150077156722545,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
25,10,0.0188036691397428,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
26,10,0.0162126012146472,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
27,10,0.0190379079431295,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
28,10,0.0175845604389905,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
29,10,0.0156807601451873,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
0,20,0.0144529491662979,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
1,20,0.0139638381078839,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
2,20,0.0153799336403608,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
3,20,0.0154327880591154,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
4,20,0.0133643317967653,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
5,20,0.0136862937361001,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
6,20,0.0137083549052476,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
7,20,0.0136039946228265,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
8,20,0.021746577695012,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
9,20,0.0225302670150995,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
10,20,0.0167316477745771,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
11,20,0.0168689768761396,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
12,20,0.017908351495862,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
13,20,0.0171323735266923,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
14,20,0.0133915478363633,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
15,20,0.0134649155661463,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
16,20,0.0155583461746573,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
17,20,0.016931589692831,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
18,20,0.0143189653754234,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
19,20,0.0129327708855271,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
20,20,0.0135787846520543,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
21,20,0.0144312186166644,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
22,20,0.0164612978696823,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
23,20,0.0133307613432407,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
24,20,0.0139900799840688,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
25,20,0.0138856153935194,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
26,20,0.0147650642320513,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
27,20,0.0143738761544227,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
28,20,0.0228409394621849,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
29,20,0.0133814150467515,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
0,30,0.0137553131207823,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
1,30,0.0144781023263931,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
2,30,0.0154299633577466,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
3,30,0.0137181533500552,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
4,30,0.0136452447623014,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
5,30,0.0132982768118381,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
6,30,0.0131973149254918,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
7,30,0.0139289209619164,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
8,30,0.0141333090141415,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
9,30,0.013298631645739,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
10,30,0.0145703498274087,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
11,30,0.0162630248814821,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
12,30,0.0165731254965066,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
13,30,0.0133327702060341,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
14,30,0.0161535181105136,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
15,30,0.0139630287885665,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
16,30,0.0134632308036088,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
17,30,0.0129895051941275,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
18,30,0.0145323015749454,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
19,30,0.0130414357408881,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
20,30,0.0133794248104095,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
21,30,0.0138064101338386,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
22,30,0.0146654490381479,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
23,30,0.0142915034666657,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
24,30,0.0147613966837525,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
25,30,0.0218564625829458,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
26,30,0.0153172193095088,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
27,30,0.0137082235887646,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
28,30,0.0132293766364455,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
29,30,0.0149357290938496,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
0,40,0.0182547830045223,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
1,40,0.0143499393016099,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
2,40,0.0139337498694658,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
3,40,0.0206182282418012,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
4,40,0.0146038401871919,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
5,40,0.0152166709303855,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
6,40,0.0138748874887824,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
7,40,0.0131459441035985,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
8,40,0.013681162148714,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
9,40,0.0157513450831174,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
10,40,0.0170134082436561,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
11,40,0.0178379453718662,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
12,40,0.014411237090826,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
13,40,0.0140429306775331,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
14,40,0.019687520340085,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
15,40,0.0152704501524567,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
16,40,0.0146047500893473,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
17,40,0.0156761910766363,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
18,40,0.0145034985616803,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
19,40,0.013354193419218,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
20,40,0.01473009865731,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
21,40,0.016688797622919,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
22,40,0.012508763000369,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
23,40,0.0162766519933938,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
24,40,0.0193500854074955,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
25,40,0.01375104021281,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
26,40,0.0148641970008611,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
27,40,0.0142285786569118,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
28,40,0.0162129960954189,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
29,40,0.0146935880184173,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
0,50,0.0181886907666921,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
1,50,0.0178899355232715,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
2,50,0.0221572183072567,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
3,50,0.0264961309731006,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
4,50,0.0200631078332662,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
5,50,0.0153375146910548,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
6,50,0.0171730313450098,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
7,50,0.0176474787294864,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
8,50,0.0159985944628715,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
9,50,0.0133767165243625,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
10,50,0.016099227592349,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
11,50,0.0199672114104032,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
12,50,0.0183464363217353,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
13,50,0.0141780786216259,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
14,50,0.0164356417953968,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
15,50,0.0268347989767789,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
16,50,0.0148556977510452,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
17,50,0.016604283824563,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
18,50,0.0130887795239686,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
19,50,0.0163750946521759,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
20,50,0.0138520579785108,GOOG,K11,single,results/tatr/goog/k11/single/results_matrix.csv
